Year,Month,Day,Title,Link,List,Genres,Budget,Box office
2007,3,16.0,I Think I Love My Wife,/wiki/I_Think_I_Love_My_Wife,"[' romantic comedy', '$11–14 million[1][2]', '$13.4 million[1]']", romantic comedy,$11–14 million[1][2],$13.4 million[1]
2007,3,16.0,The Wind That Shakes the Barley,/wiki/The_Wind_That_Shakes_the_Barley_(film),"[' war drama', '€6.5 million[1][4]($8.3 million)', '$25.7 million[4]']", war drama,€6.5 million[1][4]($8.3 million),$25.7 million[4]
2007,3,23.0,The Hills Have Eyes 2,/wiki/The_Hills_Have_Eyes_2,"[' horror', '$15 million[2]', '$37.6 million[2]']", horror,$15 million[2],$37.6 million[2]
2007,3,23.0,The Last Mimzy,/wiki/The_Last_Mimzy,"[' science fiction adventure drama', '$35.5 million[1]', '$27.5 million[2]']", science fiction adventure drama,$35.5 million[1],$27.5 million[2]
2007,3,23.0,Reign Over Me,/wiki/Reign_Over_Me,"[' buddy drama', '$20 million[1]', '$22.2 million[1]']", buddy drama,$20 million[1],$22.2 million[1]
2007,3,23.0,Shooter,/wiki/Shooter_(2007_film),"[' action thriller', '$61 million[3]', '$95.7 million[3]']", action thriller,$61 million[3],$95.7 million[3]
2007,3,23.0,TMNT,/wiki/TMNT_(film),"['computer-animated superhero', '$34 million[3][4]', '$95.6 million[5]']",computer-animated superhero,$34 million[3][4],$95.6 million[5]
2007,3,30.0,Blades of Glory,/wiki/Blades_of_Glory,"[' sports comedy', '$61 million[1]', '$145.7 million[1]']", sports comedy,$61 million[1],$145.7 million[1]
2007,3,30.0,The Lookout,/wiki/The_Lookout_(2007_film),"[' crime', '$16 million[2]', '$5.4 million[2]']", crime,$16 million[2],$5.4 million[2]
2007,3,30.0,Meet the Robinsons,/wiki/Meet_the_Robinsons,"[' animated science-fiction comedy', '$150 million[3]', '$169.3 million[4]']", animated science-fiction comedy,$150 million[3],$169.3 million[4]
2007,4,4.0,Are We Done Yet?,/wiki/Are_We_Done_Yet%3F,"[' family comedy', '$28 million', '$58.4 million[1]']", family comedy,$28 million,$58.4 million[1]
2007,4,6.0,Grindhouse,/wiki/Grindhouse_(film),"['n', '$53–67 million[2][3][4][5]', '$25.4 million[6][a]']",n,$53–67 million[2][3][4][5],$25.4 million[6][a]
2007,4,6.0,The Hoax,/wiki/The_Hoax,"[' comedy-drama', '$25 million[1]', '$11,772,461[1]']", comedy-drama,$25 million[1],"$11,772,461[1]"
2007,4,6.0,The TV Set,/wiki/The_TV_Set,"[' comedy-drama', '$2 million', '$265,198']", comedy-drama,$2 million,"$265,198"
2007,4,13.0,Aqua Teen Hunger Force Colon Movie Film for Theaters,/wiki/Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters,"[' adult animated surreal black comedy', '$750,000[2]', '$5.5 million[2]']", adult animated surreal black comedy,"$750,000[2]",$5.5 million[2]
2007,4,13.0,Disturbia,/wiki/Disturbia_(film),"[' neo-noir psychological thriller', '$20 million[2]', '$118.1 million[2]']", neo-noir psychological thriller,$20 million[2],$118.1 million[2]
2007,4,13.0,Lonely Hearts,/wiki/Lonely_Hearts_(2006_film),"['n', '(est.) 18 million[1]', '$2.5 million']",n,(est.) 18 million[1],$2.5 million
2007,4,13.0,Pathfinder,/wiki/Pathfinder_(2007_film),"[' epic action', '$45 million[1][2]', '$30.8 million[3]']", epic action,$45 million[1][2],$30.8 million[3]
2007,4,13.0,Perfect Stranger,/wiki/Perfect_Stranger_(film),"[' neo-noir psychological thriller film, directed by James Foley, and starring Halle Berry and Bruce Willis in their first', '$60 million[1]', '$73.5 million[2]']"," neo-noir psychological thriller film, directed by James Foley, and starring Halle Berry and Bruce Willis in their first",$60 million[1],$73.5 million[2]
2007,4,13.0,Slow Burn,/wiki/Slow_Burn_(2005_film),"[' drama thriller', '$15.5 million[1]', '$1,797,256[2]']", drama thriller,$15.5 million[1],"$1,797,256[2]"
2007,4,20.0,Fracture,/wiki/Fracture_(2007_film),"['psychological legal crime thriller', '$10 million[citation needed]', '$92 million[1]']",psychological legal crime thriller,$10 million[citation needed],$92 million[1]
2007,4,20.0,Hot Fuzz,/wiki/Hot_Fuzz,"['buddy cop action comedy', 'US$12–16 million[4][5]', '$80.7 million[1]']",buddy cop action comedy,US$12–16 million[4][5],$80.7 million[1]
2007,4,20.0,In the Land of Women,/wiki/In_the_Land_of_Women,"[' romantic comedy-drama', '$10 million[1]', '$17.6 million[2]']", romantic comedy-drama,$10 million[1],$17.6 million[2]
2007,4,20.0,Vacancy,/wiki/Vacancy_(film),"[' slasher', '$19 million[1]', '$35.4 million[1]']", slasher,$19 million[1],$35.4 million[1]
2007,4,27.0,The Condemned,/wiki/The_Condemned,"['action', '$20 million', '$8.6 million[1]']",action,$20 million,$8.6 million[1]
2007,4,27.0,Jindabyne,/wiki/Jindabyne_(film),"[' drama', '$10.8 million[1]', '$6 million[2]']", drama,$10.8 million[1],$6 million[2]
2007,4,27.0,Kickin' It Old Skool,/wiki/Kickin%27_It_Old_Skool,"[' comedy', '$25.7 million', '$4.7 million']", comedy,$25.7 million,$4.7 million
2007,4,27.0,Next,/wiki/Next_(2007_film),"[' sci-fi action thriller', '$78.1 million[2]', '$77.6 million[3]']", sci-fi action thriller,$78.1 million[2],$77.6 million[3]
2007,5,2.0,Waitress,/wiki/Waitress_(film),"[' comedy-drama', '$1.5 million[2]', '$22 million[1]']", comedy-drama,$1.5 million[2],$22 million[1]
2007,5,4.0,Lucky You,/wiki/Lucky_You_(film),"[' drama', '$55 million[1]', '$8.4 million[2]']", drama,$55 million[1],$8.4 million[2]
2007,5,4.0,Spider-Man 3,/wiki/Spider-Man_3,"[' superhero', '$258–350 million[4][5][6]', '$895 million[7]']", superhero,$258–350 million[4][5][6],$895 million[7]
2007,5,11.0,28 Weeks Later,/wiki/28_Weeks_Later,"[' post-apocalyptic horror', '$15 million[3]', '$65.8 million[4]']", post-apocalyptic horror,$15 million[3],$65.8 million[4]
2007,5,11.0,Georgia Rule,/wiki/Georgia_Rule,"[' comedy-drama', '$20 million[1]', '$25 million']", comedy-drama,$20 million[1],$25 million
2007,5,11.0,Home of the Brave,/wiki/Home_of_the_Brave_(2006_film),"[' drama', '$12 million', '$499,620']", drama,$12 million,"$499,620"
2007,5,16.0,Once,/wiki/Once_(film),"[' \nromantic musical drama', '$150,000[3]', '$23.3 million[4]']"," 
romantic musical drama","$150,000[3]",$23.3 million[4]
2007,5,18.0,Black Book,/wiki/Black_Book_(film),"['war drama thriller', '$21 million[1]', '$27 million[1]']",war drama thriller,$21 million[1],$27 million[1]
2007,5,18.0,Shrek the Third,/wiki/Shrek_the_Third,"[' animated comedy', '$160\xa0million[3]', '$813.4 million[3]']", animated comedy,$160 million[3],$813.4 million[3]
2007,5,18.0,The Wendell Baker Story,/wiki/The_Wendell_Baker_Story,"[' comedy', '$8 million[1]', '$153,169[2]']", comedy,$8 million[1],"$153,169[2]"
2007,5,25.0,Angel-A,/wiki/Angel-A,"[' romantic fantasy drama', '$1.2 million', '$9.9 million[1][2]']", romantic fantasy drama,$1.2 million,$9.9 million[1][2]
2007,5,25.0,Bug,/wiki/Bug_(2006_film),"['psychological horror', '$4 million[2]', '$8.2 million[2]']",psychological horror,$4 million[2],$8.2 million[2]
2007,5,25.0,Pirates of the Caribbean: At World's End,/wiki/Pirates_of_the_Caribbean:_At_World%27s_End,"[' epic fantasy swashbuckler', '$300\xa0million[2]', '$963.4\xa0million[2]']", epic fantasy swashbuckler,$300 million[2],$963.4 million[2]
2007,6,1.0,Day Watch,/wiki/Day_Watch_(film),"[' fantasy', '$4.2 million[citation needed]', '$38,862,712[citation needed]']", fantasy,$4.2 million[citation needed],"$38,862,712[citation needed]"
2007,6,1.0,Gracie,/wiki/Gracie_(film),"[' sports drama', '$9 million', '$3,826,568']", sports drama,$9 million,"$3,826,568"
2007,6,1.0,Knocked Up,/wiki/Knocked_Up,"[' romantic comedy', '$25\xa0million[2]', '$219.9\xa0million[2]']", romantic comedy,$25 million[2],$219.9 million[2]
2007,6,1.0,Mr. Brooks,/wiki/Mr._Brooks,"[' psychological thriller', '$20 million[2]', '$48.1 million[2]']", psychological thriller,$20 million[2],$48.1 million[2]
2007,6,8.0,Hostel: Part II,/wiki/Hostel:_Part_II,"[' horror', '$10.2 million[2]', '$35.6 million[2]']", horror,$10.2 million[2],$35.6 million[2]
2007,6,8.0,La Vie en rose,/wiki/La_Vie_en_rose_(film),"['biographical musical', '$25 million[5]', '$87.4 million[6]']",biographical musical,$25 million[5],$87.4 million[6]
2007,6,8.0,Ocean's Thirteen,/wiki/Ocean%27s_Thirteen,"[' heist comedy', '$85 million[1]', '$311.7 million[1]']", heist comedy,$85 million[1],$311.7 million[1]
2007,6,8.0,Surf's Up,/wiki/Surf%27s_Up_(film),"[' animated mockumentary comedy', '$100 million[3]', '$152 million[4]']", animated mockumentary comedy,$100 million[3],$152 million[4]
2007,6,15.0,DOA: Dead or Alive,/wiki/DOA:_Dead_or_Alive,"['action', '$30 million[5]', '$7.7 million[5]']",action,$30 million[5],$7.7 million[5]
2007,6,15.0,Nancy Drew,/wiki/Nancy_Drew_(2007_film),"[' mystery comedy', '$20 million[1]', '$30.7 million[1]']", mystery comedy,$20 million[1],$30.7 million[1]
2007,6,22.0,1408,/wiki/1408_(film),"[' psychological horror', '$25 million[1]', '$133 million[1]']", psychological horror,$25 million[1],$133 million[1]
2007,6,22.0,A Mighty Heart,/wiki/A_Mighty_Heart_(film),"[' drama', '$16 million', '$18.9 million']", drama,$16 million,$18.9 million
2007,6,22.0,You Kill Me,/wiki/You_Kill_Me,"['crime comedy', '$4 million', '$3.7 million[1]']",crime comedy,$4 million,$3.7 million[1]
2007,6,27.0,Live Free or Die Hard,/wiki/Live_Free_or_Die_Hard,"[' action thriller film directed by Len Wiseman, and serves as the fourth installment in the Die Hard', '$110 million[1]', '$388.2 million[1]']"," action thriller film directed by Len Wiseman, and serves as the fourth installment in the Die Hard",$110 million[1],$388.2 million[1]
2007,6,29.0,Evening,/wiki/Evening_(film),"[' drama', '$30 million[1]', '$20 million[2]']", drama,$30 million[1],$20 million[2]
2007,6,29.0,Ratatouille,/wiki/Ratatouille_(film),"[' animated comedy-drama', '$150\xa0million[1]', '$623.7\xa0million[2]']", animated comedy-drama,$150 million[1],$623.7 million[2]
2007,6,29.0,Sicko,/wiki/Sicko,"[' political documentary', '$9 million[2]', '$36 million[2]']", political documentary,$9 million[2],$36 million[2]
2007,7,3.0,License to Wed,/wiki/License_to_Wed,"[' romantic comedy', '$35 million[1]', '$70.2 million[2]']", romantic comedy,$35 million[1],$70.2 million[2]
2007,7,3.0,Transformers,/wiki/Transformers_(film),"[' science fiction action', '$150–200 million[3][4]', '$709.7 million[5]']", science fiction action,$150–200 million[3][4],$709.7 million[5]
2007,7,4.0,Rescue Dawn,/wiki/Rescue_Dawn,"['epic war drama', '$10 million[1]', '$31.3 million[2](incl. DVD rentals and sales)']",epic war drama,$10 million[1],$31.3 million[2](incl. DVD rentals and sales)
2007,7,11.0,Harry Potter and the Order of the Phoenix,/wiki/Harry_Potter_and_the_Order_of_the_Phoenix_(film),"['fantasy', '$150–200 million[4][5]', '$942.2 million[6]']",fantasy,$150–200 million[4][5],$942.2 million[6]
2007,7,13.0,Captivity,/wiki/Captivity_(film),"['horror', '$17 million[4]', '$10.9 million']",horror,$17 million[4],$10.9 million
2007,7,13.0,Talk to Me,/wiki/Talk_to_Me_(2007_film),"['biographical', '$15 million[2]', '$4.7 million[3]']",biographical,$15 million[2],$4.7 million[3]
2007,7,20.0,Hairspray,/wiki/Hairspray_(2007_film),"[', Maryland, the', '$75 million[3]', '$203.5 million[4]']",", Maryland, the",$75 million[3],$203.5 million[4]
2007,7,20.0,I Now Pronounce You Chuck & Larry,/wiki/I_Now_Pronounce_You_Chuck_%26_Larry,"[' buddy comedy', '$85 million[2]', '$187.1 million[2]']", buddy comedy,$85 million[2],$187.1 million[2]
2007,7,20.0,Sunshine,/wiki/Sunshine_(2007_film),"['science fiction psychological thriller', '$40 million[2]', '$32 million[3]']",science fiction psychological thriller,$40 million[2],$32 million[3]
2007,7,27.0,No Reservations,/wiki/No_Reservations_(film),"['n', '$28 million', '$92.6 million[3]']",n,$28 million,$92.6 million[3]
2007,7,27.0,The Simpsons Movie,/wiki/The_Simpsons_Movie,"[' animated comedy', '$75 million[4]', '$536.4 million[4]']", animated comedy,$75 million[4],$536.4 million[4]
2007,7,27.0,Who's Your Caddy?,/wiki/Who%27s_Your_Caddy%3F,"[' comedy', '$7 million[citation needed]', '$5.7 million[1]']", comedy,$7 million[citation needed],$5.7 million[1]
2007,8,3.0,Becoming Jane,/wiki/Becoming_Jane,"['biographical romantic drama', '$16.5 million[3]', '$39.4 million[3]']",biographical romantic drama,$16.5 million[3],$39.4 million[3]
2007,8,3.0,The Bourne Ultimatum,/wiki/The_Bourne_Ultimatum_(film),"['action-thriller', '$110 million[3]', '$444.1 million[3]']",action-thriller,$110 million[3],$444.1 million[3]
2007,8,3.0,Bratz: The Movie,/wiki/Bratz_(film),"[' teen comedy', '$20 million[2]', '$26 million[3]']", teen comedy,$20 million[2],$26 million[3]
2007,8,3.0,Hot Rod,/wiki/Hot_Rod_(2007_film),"[' comedy', '$25 million[1]', '$14.4 million[1]']", comedy,$25 million[1],$14.4 million[1]
2007,8,3.0,Underdog,/wiki/Underdog_(2007_film),"[' superhero comedy', '$25 million[4]', '$65.3 million[5]']", superhero comedy,$25 million[4],$65.3 million[5]
2007,8,8.0,Daddy Day Camp,/wiki/Daddy_Day_Camp,"[' comedy', '$6 million[1]', '$18.2 million[1]']", comedy,$6 million[1],$18.2 million[1]
2007,8,10.0,Rocket Science,/wiki/Rocket_Science_(film),"[' comedy-drama', '$4.5 million[1]', '$755,774[2]']", comedy-drama,$4.5 million[1],"$755,774[2]"
2007,8,10.0,Rush Hour 3,/wiki/Rush_Hour_3,"[' buddy action comedy', '$125–140 million[1][2][3]', '$258.1 million[2]']", buddy action comedy,$125–140 million[1][2][3],$258.1 million[2]
2007,8,10.0,Stardust,/wiki/Stardust_(2007_film),"['romantic fantasy adventure', '$70–88.5 million[2][3]', '$137 million[4]']",romantic fantasy adventure,$70–88.5 million[2][3],$137 million[4]
2007,8,17.0,Death at a Funeral,/wiki/Death_at_a_Funeral_(2007_film),"['black comedy', '$9 million[2]', '$46.8 million[2]']",black comedy,$9 million[2],$46.8 million[2]
2007,8,17.0,The Invasion,/wiki/The_Invasion_(film),"[' science fiction horror', '$65–80\xa0million[1][2]', '$40.2 million[2]']", science fiction horror,$65–80 million[1][2],$40.2 million[2]
2007,8,17.0,The Last Legion,/wiki/The_Last_Legion,"['historical action adventure', '$67\xa0million[2]', '$25.67\xa0million[3]']",historical action adventure,$67 million[2],$25.67 million[3]
2007,8,17.0,Superbad,/wiki/Superbad_(film),"[' coming-of-age teen buddy comedy', '$17.5–20 million[3][4]', '$170.8 million[4]']", coming-of-age teen buddy comedy,$17.5–20 million[3][4],$170.8 million[4]
2007,8,24.0,Mr. Bean's Holiday,/wiki/Mr._Bean%27s_Holiday,"['comedy', '$25 million[3]', '$232.2 million[1]']",comedy,$25 million[3],$232.2 million[1]
2007,8,24.0,The Nanny Diaries,/wiki/The_Nanny_Diaries_(film),"[' comedy-drama', '$20 million', '$47.8 million[1]']", comedy-drama,$20 million,$47.8 million[1]
2007,8,24.0,Resurrecting the Champ,/wiki/Resurrecting_the_Champ,"[' sports drama', '$13 million[1]', '$3,242,427[2]']", sports drama,$13 million[1],"$3,242,427[2]"
2007,8,24.0,September Dawn,/wiki/September_Dawn,"['-American Western', '$11 million[1]', '$1,066,555[1]']",-American Western,$11 million[1],"$1,066,555[1]"
2007,8,24.0,War,/wiki/War_(2007_film),"[' action thriller', '$25 million[1]', '$40.7 million[1]']", action thriller,$25 million[1],$40.7 million[1]
2007,8,31.0,Death Sentence,/wiki/Death_Sentence_(2007_film),"[' vigilante action thriller', '$20 million[1]', '$17 million[2]']", vigilante action thriller,$20 million[1],$17 million[2]
2007,9,7.0,3:10 to Yuma,/wiki/3:10_to_Yuma_(2007_film),"[' western action drama', '$48–55 million[1][2]', '$71.2 million[1]']", western action drama,$48–55 million[1][2],$71.2 million[1]
2007,9,7.0,Shoot 'Em Up,/wiki/Shoot_%27Em_Up_(film),"[' action', '$39 million[3]', '$26.8 million[3]']", action,$39 million[3],$26.8 million[3]
2007,9,14.0,The Brave One,/wiki/The_Brave_One_(2007_film),"['vigilante action-thriller', '$70 million', '$69 million[1]']",vigilante action-thriller,$70 million,$69 million[1]
2007,9,14.0,D-War,/wiki/D-War,"['-South Korean action-adventure fantasy', '$32 million[1][2]', '$75 million[1]']",-South Korean action-adventure fantasy,$32 million[1][2],$75 million[1]
2007,9,14.0,December Boys,/wiki/December_Boys,"[' drama', '$4 million', '$1.2 million[2]']", drama,$4 million,$1.2 million[2]
2007,9,14.0,Eastern Promises,/wiki/Eastern_Promises,"['-Canadian gangster', '$50 million[5]', '$56.1 million[1]']",-Canadian gangster,$50 million[5],$56.1 million[1]
2007,9,14.0,In the Valley of Elah,/wiki/In_the_Valley_of_Elah,"[' crime drama', '$23 million[1]', '$29.5 million[2]']", crime drama,$23 million[1],$29.5 million[2]
2007,9,14.0,Mr. Woodcock,/wiki/Mr._Woodcock,"[' comedy', '$22 million[citation needed]', '$33.6 million[1]']", comedy,$22 million[citation needed],$33.6 million[1]
2007,9,21.0,The Assassination of Jesse James by the Coward Robert Ford,/wiki/The_Assassination_of_Jesse_James_by_the_Coward_Robert_Ford,"[' epic revisionist Western', '$30 million[1][2]', '$15.3 million[1][2]']", epic revisionist Western,$30 million[1][2],$15.3 million[1][2]
2007,9,21.0,Good Luck Chuck,/wiki/Good_Luck_Chuck,"['comedy film starring Dane Cook and Jessica Alba, with screenplay by Josh Stolberg and directorial debut by long-time', '$25 million[2]', '$59.8 million[3]']","comedy film starring Dane Cook and Jessica Alba, with screenplay by Josh Stolberg and directorial debut by long-time",$25 million[2],$59.8 million[3]
2007,9,21.0,Into the Wild,/wiki/Into_the_Wild_(film),"[' biographical adventure drama', '$20 million[3]', '$56.8 million[3]']", biographical adventure drama,$20 million[3],$56.8 million[3]
2007,9,21.0,The Jane Austen Book Club,/wiki/The_Jane_Austen_Book_Club_(film),"[' romantic drama', '$6 million[1]', '$7.2 million[2]']", romantic drama,$6 million[1],$7.2 million[2]
2007,9,21.0,Sydney White,/wiki/Sydney_White,"[' teen romantic comedy', '$16.5 million[2]', '$13.6 million[3]']", teen romantic comedy,$16.5 million[2],$13.6 million[3]
2007,9,28.0,The Game Plan,/wiki/The_Game_Plan_(film),"[' sports family comedy', '$22 million[1]', '$146.6 million[1]']", sports family comedy,$22 million[1],$146.6 million[1]
2007,9,28.0,The Kingdom,/wiki/The_Kingdom_(film),"['action thriller', '$70–72.5 million[3][4]', '$87 million[4]']",action thriller,$70–72.5 million[3][4],$87 million[4]
2007,9,29.0,The Darjeeling Limited,/wiki/The_Darjeeling_Limited,"[' comedy-drama', '$17.5 million[1]', '$35.1 million[2]']", comedy-drama,$17.5 million[1],$35.1 million[2]
2007,10,5.0,The Good Night,/wiki/The_Good_Night,"['fantasy comedy-drama', '$15 million', '$508,084']",fantasy comedy-drama,$15 million,"$508,084"
